Epoch,Dev Fscore overall,Dev Fscore seen,Dev Fscore unseen,Train Fscore overall,Train Fscore seen,Train Fscore unseen
0,0.5646049222797928,0.5646049222797928,0.0,0.4519108267744888,0.5819815954853199,0.0
1,0.5646049222797928,0.5646049222797928,0.0,0.45359020537646844,0.5819815954853199,0.0
2,0.5646049222797928,0.5646049222797928,0.0,0.473418426823631,0.5819815954853199,0.0
3,0.5655557366362451,0.5655557366362451,0.0,0.47037831532178265,0.5821680025250796,0.0
4,0.5646049222797928,0.5646049222797928,0.0,0.4648027217684022,0.5819815954853199,0.0
5,0.5665756430005134,0.5665756430005134,0.0,0.4751754342851169,0.5830388531339568,0.0
6,0.5734548527281507,0.5734548527281507,0.0,0.42992179612529147,0.5844187645731423,0.0
7,0.5781764540257324,0.5781764540257324,0.0,0.43873260495438016,0.6028741779863389,0.0
8,0.569725496506685,0.569725496506685,0.0,0.4325804652644997,0.5930948224875655,0.0
9,0.583505269614677,0.583505269614677,0.0,0.4407007522870429,0.6053554814251708,0.0
10,0.5796744819316237,0.5796744819316237,0.0,0.45653448912334016,0.6230489652430858,0.0
11,0.5818015187221786,0.5818015187221786,0.0,0.4812657434065713,0.6489814743492819,0.0
12,0.5802514230055094,0.5802514230055094,0.0,0.47485267131881037,0.6475648927386763,0.0
13,0.6136924976844707,0.6136924976844707,0.0,0.5008600223500497,0.6735195922032319,0.0
14,0.6071645679548416,0.6071645679548416,0.0,0.5113250743514391,0.6732357540086442,0.0
15,0.6006219903691814,0.6006219903691814,0.0,0.5157260792856826,0.6614042338246774,0.0
16,0.6367042735042735,0.6367042735042735,0.0,0.530196747401565,0.6765572131683126,0.0
17,0.6273617187690954,0.6273617187690954,0.0,0.5141891001350951,0.7004500133362345,0.0
18,0.621027721433401,0.621027721433401,0.0,0.5149380707603679,0.6866395441792732,0.0
19,0.596111346905323,0.596111346905323,0.0,0.46706882592744414,0.6599668279469639,0.0
20,0.6213682973723563,0.6213682973723563,0.0,0.5251607695195686,0.7059492037597517,0.0
21,0.6304513322457859,0.6304513322457859,0.0,0.54617479483022,0.7129205391605247,0.0
22,0.6361778621353709,0.6361778621353709,0.0,0.5519734902773966,0.7191816484554563,0.0
23,0.599598353909465,0.599598353909465,0.0,0.5152541208791209,0.7075644927966751,0.0
