Epoch,Dev Fscore overall,Dev Fscore seen,Dev Fscore unseen,Train Fscore overall,Train Fscore seen,Train Fscore unseen
0,0.5556616507523872,0.5556616507523872,0.0,0.45044856548575996,0.5506876987252414,0.0
1,0.5437520655087578,0.5437520655087578,0.0,0.44656704813570647,0.5506512189680506,0.0
2,0.5370463444567821,0.5370463444567821,0.0,0.43130040161343325,0.540262124014323,0.0
3,0.5549779926692648,0.5549779926692648,0.0,0.44962135495223726,0.5507987547844968,0.0
4,0.5374149659863945,0.5374149659863945,0.0,0.44813645409345326,0.5527068571548697,0.0
5,0.5478944115829434,0.5478944115829434,0.0,0.44421439518944295,0.551811741566554,0.0
6,0.551181272521975,0.551181272521975,0.0,0.4499671922784848,0.5552309065023848,0.0
7,0.556957622137725,0.556957622137725,0.0,0.4436432908440964,0.5543025511695802,0.0
8,0.5437382629107981,0.5437382629107981,0.0,0.43031080979254144,0.5338329150194798,0.0
9,0.5540503041335524,0.5540503041335524,0.0,0.44947813574738793,0.5514286023609971,0.0
10,0.5671052631578947,0.5671052631578947,0.0,0.46707090219646563,0.5746318607764391,0.0
11,0.5728082512892639,0.5728082512892639,0.0,0.47952297740392336,0.5943628082904383,0.0
12,0.570809230577844,0.570809230577844,0.0,0.4845116874980776,0.5970748352034669,0.0
13,0.5846696754369118,0.5846696754369118,0.0,0.51862315037232,0.6270084566596195,0.0
14,0.592079151459854,0.592079151459854,0.0,0.5235605673976527,0.6336799372411204,0.0
15,0.6010750020673117,0.6010750020673117,0.0,0.5327173796939761,0.6432898179944182,0.0
16,0.6034266848816028,0.6034266848816028,0.0,0.5578928770901962,0.6667092056656516,0.0
17,0.6086309523809524,0.6086309523809524,0.0,0.5639817671419438,0.6689843059636034,0.0
18,0.6117995209246059,0.6117995209246059,0.0,0.5506609620975262,0.6646792868320552,0.0
19,0.5875604869779627,0.5875604869779627,0.0,0.5073685121417995,0.6099334660882159,0.0
20,0.6143100704705615,0.6143100704705615,0.0,0.5544590976134272,0.6610239022073328,0.0
21,0.6108138238573022,0.6108138238573022,0.0,0.5614758839685885,0.6559911366390188,0.0
22,0.6136679241156853,0.6136679241156853,0.0,0.5711660954531719,0.6783675646839158,0.0
23,0.6206118212855732,0.6206118212855732,0.0,0.57765513625413,0.6764195469914163,0.0
24,0.6097409560358936,0.6097409560358936,0.0,0.5797106922989765,0.6954319378961988,0.0
25,0.6062922917619862,0.6062922917619862,0.0,0.5674387034270281,0.6799931639228697,0.0
26,0.6085289514866979,0.6085289514866979,0.0,0.5942454321479942,0.7063446455746045,0.0
27,0.6245027406551908,0.6245027406551908,0.0,0.5756629039071788,0.6795377398265354,0.0
28,0.6089938537128871,0.6089938537128871,0.0,0.558762621303086,0.693500249047994,0.0
29,0.648150893840549,0.648150893840549,0.0,0.5850944510035421,0.7015482653669772,0.0
